time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.4200000000000001,4.830288087005814,-0.7514134788831852,8.774428044519995,1.8435774733962393,3.6659334555800296,0.0,18.557707057596335,-8.843769478819095,-6.410672649475721,44.736129520161626,-36.76159226688227,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.4400000000000001,5.213529678014053,-0.9469378094565952,8.649812095415554,2.738301079189151,2.9307566057041914,0.0,19.766452043227684,-10.708663578521907,-6.050922260968454,44.73755457432102,-36.7720799226553,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.46000000000000013,5.605255997477466,-1.1701613505810327,8.54975751372068,3.6330525375915883,2.1953151042380235,0.0,19.40617990311359,-11.613690533921844,-3.954535908518905,44.73841121428695,-36.772520347307136,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.48000000000000015,5.9765252679298575,-1.3963806260417695,8.479347017206383,4.527822354964233,1.4598730852034283,0.0,17.72074714212559,-11.00823701215185,-3.0865137429108285,44.7401961999479,-36.76842451734297,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.5000000000000001,6.308467290024014,-1.6182195126885166,8.415337484335822,5.42262629838314,0.7245061292024797,0.0,15.473455067290088,-11.175651652522863,-3.314439544145167,44.73999912154334,-36.766672749144604,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.5200000000000001,6.6006342344107045,-1.8555552038413827,8.35840292458218,0.03424098065123715,6.272360389143285,0.0,13.743239371378907,-12.557917462763742,-2.3790164312189948,44.73988065791547,-36.76886717121453,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.5400000000000001,6.874916133505621,-2.1065548385656663,8.333948313822177,0.9290385963448742,5.536985965803918,0.0,13.684950538112671,-12.542046009664617,-0.06644464478129875,44.739809449383,-36.77128381555132,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.5600000000000002,7.164714419386262,-2.3420793951212224,8.342415457583758,1.8238347862486055,4.801565136822607,0.0,15.294878049951512,-11.010409645890997,0.9131590209395432,44.73976664584643,-36.77439744035646,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.5800000000000002,7.493614825659988,-2.559640011209691,8.358048332856237,2.718630119496531,4.066096064221156,0.0,17.595162577421195,-10.745651962955858,0.6501285063083324,44.73974091656611,-36.780541739450626,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.6000000000000002,7.863437937557971,-2.7796277296571295,8.381359604442927,3.6134249379474497,3.3304943675940173,0.0,19.387148612377082,-11.25311988178804,1.6809986523606397,44.739725450643085,-36.78481682117437,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
