time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.6400000000000002,-0.11601353321261607,0.10993544219001211,10.465955542248523,0.13283613022372176,0.20773051968997347,0.0,-0.6131365416087149,0.49868878004930334,1.4277545432319174,-0.12585795601950078,-0.05619364283099902,0.0,685.4039313777148,-75.95501518532348,-363.04594123744596,-461.3453961797061
1.2800000000000007,-1.099870220424724,0.788220319199984,11.708472230799257,0.19013263329779218,0.38659782422661326,0.0,-2.656990223491024,1.6594219537139332,2.3602656410679588,-0.25384893096681327,-0.10619300769780501,0.0,685.4039313777148,-75.95501518532348,-363.04594123744596,-461.3453961797061
1.9200000000000013,-3.765912914819282,2.245484178627229,13.281239975504677,0.18708428402401367,0.5758497197942729,0.0,-5.840001141943697,2.837829850457495,2.3898478662058973,-0.42716464430960094,-0.14498767887817712,0.0,685.4039313777148,-75.95501518532348,-363.04594123744596,-461.3453961797061
2.560000000000002,-8.787693817790961,4.321661770764737,14.428014729158093,0.12297150189615369,0.8429470728929305,0.0,-9.977767937971189,3.527345785030536,0.8725729390233167,-0.6778915420397373,-0.13546811050693577,0.0,685.4039313777148,-75.95501518532348,-363.04594123744596,-461.3453961797061
3.2000000000000024,-16.577416325788942,6.608322173825738,13.783699138169572,0.03112777211887252,1.2746358251329495,0.0,-14.154735555800448,3.5394616908700796,-3.4329900014344434,-0.924545086587804,-0.015176002276448178,0.0,685.4039313777148,-75.95501518532348,-363.04594123744596,-461.3453961797061
3.840000000000003,-26.156253376719143,8.81502898145814,9.448687645913688,6.236946132351871,1.9729964447358643,0.0,-14.934942202014122,3.370044369524487,-10.092103889022235,-1.0745050317001577,0.17426541172333454,0.0,685.4039313777148,-75.95501518532348,-363.04594123744596,-461.3453961797061
4.479999999999992,-35.18549144660761,10.873802254345119,1.299067995564242,0.5642074203891072,3.259184350878371,0.0,-13.222216652476455,2.633211578820399,-15.992824213503646,-0.854960415838059,0.0028789481981293386,0.0,685.4039313777148,-75.95501518532348,-363.04594123744596,-461.3453961797061
5.119999999999979,-41.85076980697645,11.176978784258228,0.0,1.2940590484907988,4.2107244688765295,0.0,-6.863228369045064,-1.8678867804852821,-22.060483861609605,-0.6136016131637073,-0.17970975291330374,0.0,685.4039313777148,-75.95501518532348,-363.04594123744596,-461.3453961797061
